,username,comment,rating,strain_id,commnet_polarity,comment_subjectivity,hybrid,sativa,indica,thc_percent,cbd_percent,avg_subjectivity,avg_polarity,avg_rating,cooking_time_min,is_desert,oven_percentage_power,percent_serving_weight_weed_ingredient,uses_butter,uses_oil,condition,relief
421,webpup,"Very happy feeling, my creativity is up, my anxiety is down   I love the taste and smell of blue dream    I got the one from aurora and I have to say that although I went through some negative issues with the OCS.ca website Iâ€™m very happy with this product   I feel very motivated on this strain, itâ€™s incredible!   Definitely recommend!!",4,blue-dream,0.3493827160493827,0.5654320987654321,True,False,False,0.2862514847268811,0.0032218850323931887,0.8332623357243888,0.1861067113060404,0.9801197103806666,140,True,0.06536352689198555,0.022757852938951984,False,True,lack_appetite,False
422,DrPerkele,"We tried a ton of strains in May 2019 while visiting Canada and Blue Dream was by far the best of them all. My dad, who hasn't smoked much since his youth, was knocked flat by it, and my partner and I had the best time, feeling so good and happy and goofy and fun. Highly recommended! ",5,blue-dream,0.4304545454545455,0.48772727272727273,True,False,False,0.2862514847268811,0.0032218850323931887,0.8332623357243888,0.1861067113060404,0.9801197103806666,109,False,0.2551581406514183,0.03994614104576564,False,True,cramps,True
423,Sacarver,Really great strain for a night out with friends,5,blue-dream,0.8,0.75,True,False,False,0.2862514847268811,0.0032218850323931887,0.8332623357243888,0.1861067113060404,0.9801197103806666,126,True,0.622754359813444,0.007455268679601135,True,False,inflamation_insomnia,False
424,filletingmanes,_Ÿ_¢_Ÿ_¢_Ÿ_®,1,blue-dream,0.0,0.0,True,False,False,0.2862514847268811,0.0032218850323931887,0.8332623357243888,0.1861067113060404,0.9801197103806666,126,True,0.622754359813444,0.007455268679601135,True,False,depression,False
425,Mellownade,"not to shabby,  nice high",3,blue-dream,0.38,0.77,True,False,False,0.2862514847268811,0.0032218850323931887,0.8332623357243888,0.1861067113060404,0.9801197103806666,140,True,0.06536352689198555,0.022757852938951984,False,True,eye_pressure,False
426,Ericko35,It seems to make you focus and doesn't make you as hungry. It does feel a bit like being on a cloud.,3,blue-dream,0.0,0.0,True,False,False,0.2862514847268811,0.0032218850323931887,0.8332623357243888,0.1861067113060404,0.9801197103806666,23,True,0.7139122664745445,0.15175547155620733,False,True,cramps,True
427,subsdad,Really good.,3,blue-dream,0.7,0.6000000000000001,True,False,False,0.2862514847268811,0.0032218850323931887,0.8332623357243888,0.1861067113060404,0.9801197103806666,199,True,0.6981937616191057,0.024233590182546474,False,True,depression,False
428,Codyloc915,This strain is great for lazy-motivated stoners. It helps a bit with pain but it is more of one to keep your mind off all your problems.  1-2 hits in the morning can kick start your day to be a good one and at the end of the day smoke about 1/4-1/2 gram (depending on mood) to erase your stress from the day and get ready for bed. ,5,blue-dream,0.55,0.5875,True,False,False,0.2862514847268811,0.0032218850323931887,0.8332623357243888,0.1861067113060404,0.9801197103806666,23,True,0.7139122664745445,0.15175547155620733,False,True,depression,True
429,LouLou918,This is my overall favorite!  The best for pain and maintaining a normal life without feeling completely stoned.  It's a great medicinal strain.  I love how much my creativity increases!  Thank you Nirvana.,5,blue-dream,0.40625,0.48750000000000004,True,False,False,0.2862514847268811,0.0032218850323931887,0.8332623357243888,0.1861067113060404,0.9801197103806666,3,True,0.06834458019434275,0.01440866210881846,False,True,stress,True
430,Plecomanrl,"First timer with Blue Dream and I must say......... I Like it, I like it a lot. lol What a nice surprise to find this strain and I would def recommend. Daytime use is perfect!",5,blue-dream,0.53,0.6266666666666667,True,False,False,0.2862514847268811,0.0032218850323931887,0.8332623357243888,0.1861067113060404,0.9801197103806666,158,False,0.995392018865588,0.0959717207753511,False,True,lack_appetite,True
431,Con_Johner,"Yes, please. One of my favorites of all-time. I smoke it lightly throughout the day and life is very tolerable. ",5,blue-dream,0.30000000000000004,0.5,True,False,False,0.2862514847268811,0.0032218850323931887,0.8332623357243888,0.1861067113060404,0.9801197103806666,126,False,0.2482453360872362,0.10980256502154205,True,False,nausea,True
432,SpanishGuitarist,"I relate to this strain as a medical strain that uplifts facing woes in life, relaxes muscles, and is a strain that does not alter normal interaction with the outside world. I tried it several times for allergies and related headaches, and it is a miracle for that.  Blueberry/Haze Genetics:  The Blueberry/Haze mix sounds like a mix of polar opposites. The Blueberry is from  DJ Short,  bread exotic strains that integrated Indica varieties with the international set of Sativa strains that were intense.   Haze can make some feel racy, unfocused and anxious. Or for some, an out-of-body experience.   With Blue Dream the unwanted side effects of either strain disappear and create a kind and gentle strain that I feel is more for medical purposes than recreational. It is not the most exciting strain.  Yet popular demand proves me wrong. In California Blue Dream disappears of the shelf, and is preferred by many for social settings. I put Blue Dream in a unique category as Blueberry Muffin, also from the same Indica roots, as sophisticated cannabis that is healing without being too &quot;Stoney&quot; too function as a normal human being.",4,blue-dream,0.1346774193548387,0.4674731182795699,True,False,False,0.2862514847268811,0.0032218850323931887,0.8332623357243888,0.1861067113060404,0.9801197103806666,184,True,0.866731600325444,0.015465895450864565,True,False,seizures,True
433,Haillucifer,Awesome great high,5,blue-dream,0.6533333333333333,0.7633333333333333,True,False,False,0.2862514847268811,0.0032218850323931887,0.8332623357243888,0.1861067113060404,0.9801197103806666,145,False,0.2975186022328946,0.12846459432658078,True,False,seizures,False
434,jdsappraiser,"I use this strain medicinally throughout the day. The 1:1 ratio is superb for mental focus without that speedy sativa feeling. So far, I do more work, stay more task-oriented and have better follow-through with my work. Also, the first week I was feeling this strain out, I got super creative and built a bookshelf. ",5,blue-dream,0.39814814814814814,0.6333333333333333,True,False,False,0.2862514847268811,0.0032218850323931887,0.8332623357243888,0.1861067113060404,0.9801197103806666,195,True,0.1944163658380832,0.15872271773678304,False,True,lack_appetite,True
435,owen_oliver,"This is my go-to strain for relaxing, writing, and sleeping. When I first tried it when I was still new to cannabis, it gave me a pleasant feeling of floating on a fluffy cloud, like my body was lighter. Now, I feel it rock me to sleep like a gentle breeze, tuning out all my negative thoughts.",5,blue-dream,0.1366161616161616,0.559090909090909,True,False,False,0.2862514847268811,0.0032218850323931887,0.8332623357243888,0.1861067113060404,0.9801197103806666,199,True,0.6981937616191057,0.024233590182546474,False,True,eye_pressure,True
436,sschopman,test,5,blue-dream,0.0,0.0,True,False,False,0.2862514847268811,0.0032218850323931887,0.8332623357243888,0.1861067113060404,0.9801197103806666,108,True,0.6498499741501587,0.1886558238046006,True,False,stress,False
437,pwg3755,very energetic ,5,blue-dream,0.65,0.65,True,False,False,0.2862514847268811,0.0032218850323931887,0.8332623357243888,0.1861067113060404,0.9801197103806666,113,False,0.9076511132102336,0.16690221156732205,True,False,depression,True
438,GreenGodTheo,Fire shit,5,blue-dream,-0.2,0.8,True,False,False,0.2862514847268811,0.0032218850323931887,0.8332623357243888,0.1861067113060404,0.9801197103806666,199,True,0.6981937616191057,0.024233590182546474,False,True,spasticity,True
439,SativaDiva1974,Major headache. Cannot even finish what I have. Itâ€™s a decent energy booster and great one for focus but unfortunately not worth the head pain it produces. Iâ€™ll add I get migraines but I have never had a strain cause headaches before. Disappointing but at least I know to steer clear! ,2,blue-dream,0.01130952380952383,0.5,True,False,False,0.2862514847268811,0.0032218850323931887,0.8332623357243888,0.1861067113060404,0.9801197103806666,23,True,0.7139122664745445,0.15175547155620733,False,True,depression,False
440,Angyeh,Lovely chilled out.,5,blue-dream,0.5,0.75,True,False,False,0.2862514847268811,0.0032218850323931887,0.8332623357243888,0.1861067113060404,0.9801197103806666,184,True,0.866731600325444,0.015465895450864565,True,False,cramps,False
441,yung_loom,Canâ€™t go wrong.,4,blue-dream,-0.5,0.9,True,False,False,0.2862514847268811,0.0032218850323931887,0.8332623357243888,0.1861067113060404,0.9801197103806666,145,False,0.2975186022328946,0.12846459432658078,True,False,seizures,True
442,Hugh_Jasole,Super high activity with this strain ,4,blue-dream,0.24666666666666665,0.6033333333333333,True,False,False,0.2862514847268811,0.0032218850323931887,0.8332623357243888,0.1861067113060404,0.9801197103806666,195,False,0.656916213904532,0.1413500554253531,True,False,seizures,True
443,Weedaddict41,Amazing ,5,blue-dream,0.6000000000000001,0.9,True,False,False,0.2862514847268811,0.0032218850323931887,0.8332623357243888,0.1861067113060404,0.9801197103806666,184,True,0.866731600325444,0.015465895450864565,True,False,pain,True
444,Aversings,It had me motivated and chilled out at the same time,5,blue-dream,0.0,0.125,True,False,False,0.2862514847268811,0.0032218850323931887,0.8332623357243888,0.1861067113060404,0.9801197103806666,126,True,0.622754359813444,0.007455268679601135,True,False,muscle_spasms,True
445,johnsmokeshush,So great felt relaxed calm and just great. I got mine from strawberry rocks AMAZING ,5,blue-dream,0.625,0.7875,True,False,False,0.2862514847268811,0.0032218850323931887,0.8332623357243888,0.1861067113060404,0.9801197103806666,145,False,0.2975186022328946,0.12846459432658078,True,False,depression,False
446,celcloud,"Good any time of the day. Gentle, mild high. It tastes very good. Relaxing, balanced head/body.",4,blue-dream,0.46066666666666656,0.644,True,False,False,0.2862514847268811,0.0032218850323931887,0.8332623357243888,0.1861067113060404,0.9801197103806666,155,True,0.3809397628428567,0.0037829289643598776,False,True,fatigue_headaches,True
447,superdawg2009,"Ceriberal high, great throughout the day. Not sleepy, no body high.",5,blue-dream,0.37333333333333335,0.61,True,False,False,0.2862514847268811,0.0032218850323931887,0.8332623357243888,0.1861067113060404,0.9801197103806666,156,True,0.29280397421723936,0.10086743490526857,True,False,nausea,False
448,Granddayy_kush,This is the most fire bud ive had all year. Bro lemme tell ya i was vibrating and shit this is a really good strain if you wanna walk around and just look at shit,5,blue-dream,0.2,0.675,True,False,False,0.2862514847268811,0.0032218850323931887,0.8332623357243888,0.1861067113060404,0.9801197103806666,181,True,0.9784196232694262,0.1493315443898961,True,False,spasticity,False
449,doomsdayparty,"Great strain for sleep or relaxing at home. However, I donâ€™t recommend it for social situations. I got an incredibly bad panic attack when smoking it at a small social gathering",4,blue-dream,-0.01666666666666663,0.39,True,False,False,0.2862514847268811,0.0032218850323931887,0.8332623357243888,0.1861067113060404,0.9801197103806666,23,True,0.7139122664745445,0.15175547155620733,False,True,spasticity,True
450,ghostma,one of my  absolute favs,5,blue-dream,0.2,0.9,True,False,False,0.2862514847268811,0.0032218850323931887,0.8332623357243888,0.1861067113060404,0.9801197103806666,113,False,0.1697670831016007,0.17452152012414157,True,False,stress,False
451,Brooklynmarie2882,One of my favorite strains. Definitely helped with anxiety depression and ptsd. Bought in San Jose. Wish I could find more in the Sacramento area.,4,blue-dream,0.3333333333333333,0.6666666666666666,True,False,False,0.2862514847268811,0.0032218850323931887,0.8332623357243888,0.1861067113060404,0.9801197103806666,70,True,0.3832065364194551,0.1576762527066744,True,False,fatigue_headaches,False
452,SnoGirlly,"easy laid back carefree strain for me. found another favorite. relaxes body stress, let's my mind settle, slows realtime a bit, but not in a bothersome way.",5,blue-dream,0.3111111111111111,0.6111111111111112,True,False,False,0.2862514847268811,0.0032218850323931887,0.8332623357243888,0.1861067113060404,0.9801197103806666,124,True,0.1959391547670104,0.118307359211957,False,True,depression,False
453,wwshow54,"By far my favorite, reminds me of a simplier time",5,blue-dream,0.3,1.0,True,False,False,0.2862514847268811,0.0032218850323931887,0.8332623357243888,0.1861067113060404,0.9801197103806666,113,False,0.1697670831016007,0.17452152012414157,True,False,nausea,True
454,sinjnester,positively uplifting a great nerve calmer,5,blue-dream,0.5136363636363637,0.6477272727272727,True,False,False,0.2862514847268811,0.0032218850323931887,0.8332623357243888,0.1861067113060404,0.9801197103806666,156,True,0.29280397421723936,0.10086743490526857,True,False,eye_pressure,True
455,SeattleKush,"Made me relaxed with just 8 hits. And it being a sativa that usually doesnâ€™t happen. After just laying in the coach watching a show, it became a nice fuzzy head high. Good time ",4,blue-dream,0.3025,0.5975,True,False,False,0.2862514847268811,0.0032218850323931887,0.8332623357243888,0.1861067113060404,0.9801197103806666,109,False,0.2551581406514183,0.03994614104576564,False,True,lack_appetite,False
456,Uuuhhhhhhhh,"Not too heavy to smoke during the day, but still very fun!",5,blue-dream,0.095,0.38,True,False,False,0.2862514847268811,0.0032218850323931887,0.8332623357243888,0.1861067113060404,0.9801197103806666,124,True,0.1959391547670104,0.118307359211957,False,True,seizures,True
457,cgidog,"This strain was what introduced me into the wonders of hybrids. Found myself in a mix of feeling extremely happy and creative, but also relaxed and later had an amazing sleep. Really good strain that is well rounded in terms of effects. Will definitely pick it up again ",5,blue-dream,0.43333333333333335,0.6666666666666666,True,False,False,0.2862514847268811,0.0032218850323931887,0.8332623357243888,0.1861067113060404,0.9801197103806666,174,False,0.7884248316519273,0.021346845957953844,False,True,lack_appetite,True
458,JBOi1997,Iâ€™ve just started out and this is the third strain Iâ€™ve tried out. Itâ€™s pretty good. ,5,blue-dream,0.31666666666666665,0.5333333333333333,True,False,False,0.2862514847268811,0.0032218850323931887,0.8332623357243888,0.1861067113060404,0.9801197103806666,181,True,0.9784196232694262,0.1493315443898961,True,False,pain,False
459,Aeezem,"very relaxing but not sedating, and also very motivating",5,blue-dream,0.2,0.3,True,False,False,0.2862514847268811,0.0032218850323931887,0.8332623357243888,0.1861067113060404,0.9801197103806666,70,True,0.3832065364194551,0.1576762527066744,True,False,spasticity,True
460,flextapephilswift,Good strain just isn't for me the smell is bad and taste is bad but other than that it's a good strain it's just I gag every time i've hit this strain or any variation of of it,3,blue-dream,-0.024999999999999956,0.5816666666666667,True,False,False,0.2862514847268811,0.0032218850323931887,0.8332623357243888,0.1861067113060404,0.9801197103806666,174,False,0.7884248316519273,0.021346845957953844,False,True,fatigue_headaches,False
461,Adamkhadija,I donâ€™t like it never  Itâ€™s made me paranoid ,1,blue-dream,0.0,0.0,True,False,False,0.2862514847268811,0.0032218850323931887,0.8332623357243888,0.1861067113060404,0.9801197103806666,124,True,0.1959391547670104,0.118307359211957,False,True,seizures,True
462,Jilly2009,What a great body high. Super relaxing but able to get up and go. ,5,blue-dream,0.44833333333333336,0.6454166666666666,True,False,False,0.2862514847268811,0.0032218850323931887,0.8332623357243888,0.1861067113060404,0.9801197103806666,124,True,0.1959391547670104,0.118307359211957,False,True,eye_pressure,True
463,IHeartChaos,Baller strain,5,blue-dream,0.0,0.0,True,False,False,0.2862514847268811,0.0032218850323931887,0.8332623357243888,0.1861067113060404,0.9801197103806666,23,True,0.7139122664745445,0.15175547155620733,False,True,lack_appetite,False
464,Stoner15243,Easily the best strain Iâ€™ve smoked it was the first strain i smoked about too many years ago and itâ€™s still better than any other Iâ€™ve tried ,5,blue-dream,0.42638888888888893,0.47361111111111115,True,False,False,0.2862514847268811,0.0032218850323931887,0.8332623357243888,0.1861067113060404,0.9801197103806666,113,False,0.9076511132102336,0.16690221156732205,True,False,seizures,True
465,TOCMuskrat,"Love this strain, great for day time, chill out and relax great for playing video games or going out for an adventure, Cotton mouth 5/10",4,blue-dream,0.7000000000000001,0.7000000000000001,True,False,False,0.2862514847268811,0.0032218850323931887,0.8332623357243888,0.1861067113060404,0.9801197103806666,199,True,0.6981937616191057,0.024233590182546474,False,True,depression,True
466,Weedwillybo,What can't I say about this strain. It's great body high and great head high with a kind of perk up ability. I don't know how to describe it but I felt a little energized after smoking this strain. See I had two types of cancer and a stroke when I was younger and from that I have some lingering pain.,5,blue-dream,0.33321428571428574,0.5685714285714286,True,False,False,0.2862514847268811,0.0032218850323931887,0.8332623357243888,0.1861067113060404,0.9801197103806666,124,True,0.1959391547670104,0.118307359211957,False,True,inflamation_insomnia,True
467,DrummerDave518,"This one has me singing in the house at the top of my lungs, and I don't care who hears. Very happy. ",5,blue-dream,0.75,0.75,True,False,False,0.2862514847268811,0.0032218850323931887,0.8332623357243888,0.1861067113060404,0.9801197103806666,195,True,0.1944163658380832,0.15872271773678304,False,True,fatigue_headaches,True
468,Jwimble,Gets me solidly baaaked,5,blue-dream,0.0,0.1,True,False,False,0.2862514847268811,0.0032218850323931887,0.8332623357243888,0.1861067113060404,0.9801197103806666,113,False,0.9076511132102336,0.16690221156732205,True,False,cramps,True
469,BeefBWPD,Easily one of the best strains I've ever had.,5,blue-dream,0.7166666666666667,0.5666666666666667,True,False,False,0.2862514847268811,0.0032218850323931887,0.8332623357243888,0.1861067113060404,0.9801197103806666,156,True,0.29280397421723936,0.10086743490526857,True,False,nausea,False
470,Hillbilly39,"Blue Dream is one of my favorite tasting strains, and strains to smoke period, I would recommend all strain lovers to try.Blue Dream.",5,blue-dream,0.25,0.55,True,False,False,0.2862514847268811,0.0032218850323931887,0.8332623357243888,0.1861067113060404,0.9801197103806666,195,True,0.1944163658380832,0.15872271773678304,False,True,muscle_spasms,False
471,Kushnua,10/10 would smoke again ,5,blue-dream,0.0,0.0,True,False,False,0.2862514847268811,0.0032218850323931887,0.8332623357243888,0.1861067113060404,0.9801197103806666,184,True,0.866731600325444,0.015465895450864565,True,False,fatigue_headaches,False
472,DwDeli,"Old standby. Relaxing without knocking me out, and good for my depression too. Itâ€™s like a hat full of heads _Ÿ‘Œ_Ÿ‘Œ",5,blue-dream,0.3833333333333333,0.45,True,False,False,0.2862514847268811,0.0032218850323931887,0.8332623357243888,0.1861067113060404,0.9801197103806666,108,True,0.6498499741501587,0.1886558238046006,True,False,fatigue_headaches,False
473,Wdnbckpkr,great strain to relax take your mind off stress anxiety more important will release burdens calm senses and make life feel one love. you will def notice this isn't some og Kush hybrid effect. this is go to for someone wanting a vacation from the things you feel stuck with and will help make you feel easy about. but this is for me it can have varying affects with others. âœŒï¸è,5,blue-dream,0.48888888888888893,0.7388888888888889,True,False,False,0.2862514847268811,0.0032218850323931887,0.8332623357243888,0.1861067113060404,0.9801197103806666,175,False,0.19538224705651674,0.161369817639345,True,False,spasticity,False
474,MarilindaJane,My favorite. Most opium like!! ,5,blue-dream,0.5,0.75,True,False,False,0.2862514847268811,0.0032218850323931887,0.8332623357243888,0.1861067113060404,0.9801197103806666,70,True,0.3832065364194551,0.1576762527066744,True,False,cramps,True
475,Mooley420,It's perfect for pain and anxiety while being one of the best tasting strains as well.,5,blue-dream,1.0,0.65,True,False,False,0.2862514847268811,0.0032218850323931887,0.8332623357243888,0.1861067113060404,0.9801197103806666,154,True,0.11567421448547677,0.04902846683747167,False,True,spasticity,True
476,Francostudio17,my fav strain Knox and liberty science both amazing taste and feeling very focused and organized and feeling myself more then ever,5,blue-dream,0.43333333333333335,0.5666666666666667,True,False,False,0.2862514847268811,0.0032218850323931887,0.8332623357243888,0.1861067113060404,0.9801197103806666,154,True,0.11567421448547677,0.04902846683747167,False,True,muscle_spasms,True
477,Gypsymommabear,"Great flavor, smooth, and good happy buzz!",4,blue-dream,0.675,0.7125,True,False,False,0.2862514847268811,0.0032218850323931887,0.8332623357243888,0.1861067113060404,0.9801197103806666,158,False,0.7202396771219489,0.08951574137025314,False,True,lack_appetite,True
478,Aleckelly,Go to,5,blue-dream,0.0,0.0,True,False,False,0.2862514847268811,0.0032218850323931887,0.8332623357243888,0.1861067113060404,0.9801197103806666,158,False,0.7202396771219489,0.08951574137025314,False,True,depression,True
479,Konaguy,It wasnâ€™t what I thought it would be ,3,blue-dream,0.0,0.0,True,False,False,0.2862514847268811,0.0032218850323931887,0.8332623357243888,0.1861067113060404,0.9801197103806666,181,True,0.9784196232694262,0.1493315443898961,True,False,spasticity,False
480,Romelo50Cal,Blue Dream taste like it could be the cousin of Blue _Ÿçª frfr,5,blue-dream,0.0,0.1,True,False,False,0.2862514847268811,0.0032218850323931887,0.8332623357243888,0.1861067113060404,0.9801197103806666,199,False,0.07557278558258052,0.19439554595370653,False,True,depression,False
481,treelasagna,the best high that could ever exist. it smells great too.,5,blue-dream,0.6533333333333333,0.5299999999999999,True,False,False,0.2862514847268811,0.0032218850323931887,0.8332623357243888,0.1861067113060404,0.9801197103806666,181,True,0.9784196232694262,0.1493315443898961,True,False,seizures,False
482,NEM92,Favoritttteeee,5,blue-dream,0.0,0.0,True,False,False,0.2862514847268811,0.0032218850323931887,0.8332623357243888,0.1861067113060404,0.9801197103806666,195,False,0.656916213904532,0.1413500554253531,True,False,seizures,False
483,Gottfried_Wilhelm,Very enjoyable berry taste.  Relaxing and uplifting.  Paired very well with a gentle walk.,4,blue-dream,0.35000000000000003,0.6266666666666667,True,False,False,0.2862514847268811,0.0032218850323931887,0.8332623357243888,0.1861067113060404,0.9801197103806666,222,True,0.4293391838649,0.01062049897443882,True,False,cramps,True
484,LJayne11,One of the best strains for pain relief. Great to chill late at night to. Great high. Luv it!!,5,blue-dream,0.492,0.588,True,False,False,0.2862514847268811,0.0032218850323931887,0.8332623357243888,0.1861067113060404,0.9801197103806666,155,True,0.3809397628428567,0.0037829289643598776,False,True,spasticity,True
485,freekshow82,one of my favorites! always good for a pick me up and spark of creativity ,5,blue-dream,0.7,0.6000000000000001,True,False,False,0.2862514847268811,0.0032218850323931887,0.8332623357243888,0.1861067113060404,0.9801197103806666,181,True,0.9784196232694262,0.1493315443898961,True,False,cramps,True
486,MamaJE,"Smooth inhale, calm exhale. The flavor is pleasant. Good for a happy afternoon without any fuzz. Great for depression and high stress.",4,blue-dream,0.5561904761904762,0.7295238095238095,True,False,False,0.2862514847268811,0.0032218850323931887,0.8332623357243888,0.1861067113060404,0.9801197103806666,113,False,0.9076511132102336,0.16690221156732205,True,False,spasticity,True
487,DeVaughntf,Very very good first time trying a strain with morebCBD and you know what I _Ÿ˜† LOVE IT!!!!! Much easier on my anxiety and AWSOME for my pain.  I'm never going back.,4,blue-dream,0.372,0.38266666666666665,True,False,False,0.2862514847268811,0.0032218850323931887,0.8332623357243888,0.1861067113060404,0.9801197103806666,70,True,0.3832065364194551,0.1576762527066744,True,False,depression,False
488,stevenjsmith,"Great Strain for the Day.. But i have question, What is the difference between BLUE DREAM and BLUEBERRY HAZE... The summary says its blueberry crossed with haze.",4,blue-dream,0.4,0.425,True,False,False,0.2862514847268811,0.0032218850323931887,0.8332623357243888,0.1861067113060404,0.9801197103806666,158,False,0.995392018865588,0.0959717207753511,False,True,muscle_spasms,True
489,hgb111,Personal favorite. Very trippy highs.,5,blue-dream,0.2333333333333333,0.5333333333333333,True,False,False,0.2862514847268811,0.0032218850323931887,0.8332623357243888,0.1861067113060404,0.9801197103806666,174,False,0.7744102136747729,0.14531945105535712,True,False,depression,True
490,Simone300,Perfect! Would highly recommend,5,blue-dream,0.58,0.77,True,False,False,0.2862514847268811,0.0032218850323931887,0.8332623357243888,0.1861067113060404,0.9801197103806666,88,False,0.6644466023291509,0.1635344538057369,False,True,spasticity,False
491,Osolog,Hitting a blueberry blue dream right now. B E A U tifus  High of a blue dream  Stone of a blueberry Super happy yet relaxed but not overbearing.,5,blue-dream,0.26317460317460317,0.4903968253968254,True,False,False,0.2862514847268811,0.0032218850323931887,0.8332623357243888,0.1861067113060404,0.9801197103806666,154,True,0.11567421448547677,0.04902846683747167,False,True,stress,False
492,Cheebathlete,"Smells good, tastes good, feels good.",5,blue-dream,0.6999999999999998,0.6000000000000001,True,False,False,0.2862514847268811,0.0032218850323931887,0.8332623357243888,0.1861067113060404,0.9801197103806666,109,False,0.2551581406514183,0.03994614104576564,False,True,fatigue_headaches,False
493,Derpina420,This is my favorite Strain!!! Love it!!,5,blue-dream,0.5,0.8,True,False,False,0.2862514847268811,0.0032218850323931887,0.8332623357243888,0.1861067113060404,0.9801197103806666,156,True,0.29280397421723936,0.10086743490526857,True,False,lack_appetite,True
494,yoJB,Hands down the dopest dope I've ever smoked.,5,blue-dream,-0.15555555555555559,0.2888888888888889,True,False,False,0.2862514847268811,0.0032218850323931887,0.8332623357243888,0.1861067113060404,0.9801197103806666,174,False,0.7884248316519273,0.021346845957953844,False,True,spasticity,True
495,Felix420somewhere,"Mine was nice and dry dense bud,. A pungent smell flavor earthy / spice, very good to get you through the day as if the hybrid. Although if you're all day smoker at the end of the day it hits you hard and you're ready for bed. They say potheads all right lazy knot on this are work orientated",3,blue-dream,0.1981972789115646,0.7081972789115646,True,False,False,0.2862514847268811,0.0032218850323931887,0.8332623357243888,0.1861067113060404,0.9801197103806666,3,True,0.06834458019434275,0.01440866210881846,False,True,eye_pressure,True
496,castropeo,asd,4,blue-dream,0.0,0.0,True,False,False,0.2862514847268811,0.0032218850323931887,0.8332623357243888,0.1861067113060404,0.9801197103806666,154,True,0.11567421448547677,0.04902846683747167,False,True,cramps,True
497,QueenSess,Taste good and has a relaxing feel.,5,blue-dream,0.7,0.6000000000000001,True,False,False,0.2862514847268811,0.0032218850323931887,0.8332623357243888,0.1861067113060404,0.9801197103806666,158,False,0.7202396771219489,0.08951574137025314,False,True,pain,True
498,Missmoni,Just beautiful. Iâ€™m a lightweight smoker and only have a puff puffs here and there.. mainly because of old anxiety issues when smoking too much. But yeah.. this strain makes me want to smoke more :P. Itâ€™s a dream.,5,blue-dream,0.30277777777777776,0.538888888888889,True,False,False,0.2862514847268811,0.0032218850323931887,0.8332623357243888,0.1861067113060404,0.9801197103806666,145,False,0.2975186022328946,0.12846459432658078,True,False,depression,False
499,Esperanza21,"Blue dream is DREAMY &lt;3 she makes you feel so confident and focused. She really helps with my depression. I love how it doesnâ€™t make me hungry like most strains do. With this strain I am also able to go to the gym, I stay motivated and focused. I notice I am engaging. Definitely a conversation starter.   The taste is not bad and her smell is beautiful. She is a beautiful bud. 10/10   IG: esperanzamaciel21 SC: esperanzapoyle",5,blue-dream,0.4227272727272728,0.6113636363636364,True,False,False,0.2862514847268811,0.0032218850323931887,0.8332623357243888,0.1861067113060404,0.9801197103806666,113,False,0.9076511132102336,0.16690221156732205,True,False,spasticity,False
500,TrentonTrevillion,"One of my all time favorite strains, actually just got off of a joint of blue dream, euphorically fucked arm! ",5,blue-dream,-0.024999999999999994,0.47500000000000003,True,False,False,0.2862514847268811,0.0032218850323931887,0.8332623357243888,0.1861067113060404,0.9801197103806666,70,True,0.3832065364194551,0.1576762527066744,True,False,cramps,False
501,tylerm2,"by far one of the best highs iâ€™ve ever had, i remember i had some when i first started smoking and i was lifted for hours at school, 10/10 experiments too ",5,blue-dream,0.45,0.5444444444444444,True,False,False,0.2862514847268811,0.0032218850323931887,0.8332623357243888,0.1861067113060404,0.9801197103806666,145,False,0.2975186022328946,0.12846459432658078,True,False,cramps,True
502,arney25,holy f@*+k... thatâ€™s all I gotta say,5,blue-dream,0.0,0.0,True,False,False,0.2862514847268811,0.0032218850323931887,0.8332623357243888,0.1861067113060404,0.9801197103806666,88,False,0.6644466023291509,0.1635344538057369,False,True,muscle_spasms,False
503,jsantanaa,Amazing.!,5,blue-dream,0.6000000000000001,0.9,True,False,False,0.2862514847268811,0.0032218850323931887,0.8332623357243888,0.1861067113060404,0.9801197103806666,34,True,0.7294912843805732,0.1827018638103802,False,True,inflamation_insomnia,False
504,Alexius_,I Love Smoking Blue Dream specifically for my headaches it works every time it's very fast reacting I love the high I love the way it makes me feel. always in a good mood ,4,blue-dream,0.3742857142857143,0.5457142857142857,True,False,False,0.2862514847268811,0.0032218850323931887,0.8332623357243888,0.1861067113060404,0.9801197103806666,155,True,0.3809397628428567,0.0037829289643598776,False,True,cramps,False
505,Plinko3,"Very calming, uplifting, excellent after a long day, keeps you focused mellow yet not at all sleepy.",5,blue-dream,0.3833333333333333,0.5666666666666668,True,False,False,0.2862514847268811,0.0032218850323931887,0.8332623357243888,0.1861067113060404,0.9801197103806666,154,True,0.11567421448547677,0.04902846683747167,False,True,cramps,True
506,greenfan503,A go to strain euphoric and flavorful  ,5,blue-dream,0.0,0.0,True,False,False,0.2862514847268811,0.0032218850323931887,0.8332623357243888,0.1861067113060404,0.9801197103806666,195,False,0.656916213904532,0.1413500554253531,True,False,muscle_spasms,False
507,Mastasav,One of my favorites. Iâ€™m sooooo relaxed. I feel so happy and freeeeee ,5,blue-dream,0.8,1.0,True,False,False,0.2862514847268811,0.0032218850323931887,0.8332623357243888,0.1861067113060404,0.9801197103806666,175,False,0.19538224705651674,0.161369817639345,True,False,nausea,True
